,date,lat_bin,lon_bin,Element,Element_value,Element_dis
138918,2015-02-16,5398,550,zinc,43500.0,137.9685781993717
138919,2015-02-16,5143,287,lead,1210.0,29.559541185062347
138920,2015-02-16,5143,281,lead,1210.0,28.1794151908893
138921,2015-02-16,5143,269,lead,1210.0,25.791927352579943
138922,2015-02-16,5143,266,lead,1210.0,25.28571759783115
138923,2015-02-16,5143,268,lead,1210.0,25.6187874728064
138924,2015-02-16,5143,279,lead,1210.0,27.744867870106418
138925,2015-02-16,5143,256,lead,1210.0,23.907078932192064
138926,2015-02-16,5143,267,lead,1210.0,25.45002169250758
138927,2015-02-16,5143,257,lead,1210.0,24.022046707025723
138928,2015-02-16,5143,229,pyrene,21.3,22.81850211112113
138929,2015-02-16,5399,533,zinc,43500.0,141.15741413387656
138930,2015-02-16,5399,515,zinc,43500.0,145.20069780734076
138931,2015-02-16,5399,551,zinc,43500.0,137.27615392606822
138932,2015-02-16,5399,572,zinc,43500.0,132.97172873183513
138933,2015-02-16,5144,266,lead,1210.0,25.828260210016552
138934,2015-02-16,5144,281,lead,1210.0,28.66665568184262
138935,2015-02-16,5144,291,lead,1210.0,30.987256940770905
138936,2015-02-16,5144,267,lead,1210.0,25.98909951899435
138937,2015-02-16,5144,270,lead,1210.0,26.49775828265182
138938,2015-02-16,5144,269,lead,1210.0,26.32393166370105
138939,2015-02-16,5144,272,lead,1210.0,26.85781770380779
138940,2015-02-16,5144,283,lead,1210.0,29.106762764346684
138941,2015-02-16,5144,257,lead,1210.0,24.592760176134515
138942,2015-02-16,5144,264,lead,1210.0,25.52014963411925
138943,2015-02-16,5144,274,lead,1210.0,27.23386880533423
138944,2015-02-16,5144,289,lead,1210.0,30.500219828099652
138945,2015-02-16,5144,268,lead,1210.0,26.154351036000936
138946,2015-02-16,5144,239,lead,1210.0,23.427873540938045
138947,2015-02-16,5400,513,zinc,43500.0,145.20413300798523
138948,2015-02-16,5400,499,zinc,43500.0,148.47404732595135
138949,2015-02-16,5400,516,zinc,43500.0,144.51481298610616
138950,2015-02-16,5400,531,zinc,43500.0,141.13158133559534
138951,2015-02-16,5400,564,zinc,43500.0,134.09169479015858
138952,2015-02-16,5400,514,zinc,43500.0,144.97390284149427
138953,2015-02-16,5400,549,zinc,43500.0,137.2193160859046
138954,2015-02-16,5400,552,zinc,43500.0,136.58383254255205
138955,2015-02-16,5145,271,lead,1210.0,27.203644644999038
138956,2015-02-16,5145,264,lead,1210.0,26.0717083665227
138957,2015-02-16,5145,233,lead,1210.0,24.063215108691164
138958,2015-02-16,5145,283,lead,1210.0,29.590822167853947
138959,2015-02-16,5145,286,lead,1210.0,30.263286980186518
138960,2015-02-16,5145,276,lead,1210.0,28.135145195821078
138961,2015-02-16,5145,293,lead,1210.0,31.932247735626994
138962,2015-02-16,5145,268,lead,1210.0,26.692674186143627
138963,2015-02-16,5145,231,pyrene,21.3,24.042664647810437
138964,2015-02-16,5145,263,lead,1210.0,25.92776299556124
138965,2015-02-16,5145,265,lead,1210.0,26.220250094505303
138966,2015-02-16,5145,270,lead,1210.0,27.029169784901494
138967,2015-02-16,5145,269,lead,1210.0,26.858819971902808
138968,2015-02-16,5145,258,lead,1210.0,25.279642061656762
138969,2015-02-16,5145,267,lead,1210.0,26.53081141238368
138970,2015-02-16,5145,284,lead,1210.0,29.81192546519788
138971,2015-02-16,5145,273,lead,1210.0,27.56465432184458
138972,2015-02-16,5145,266,lead,1210.0,26.373310513059888
138973,2015-02-16,5145,282,lead,1210.0,29.37286271785069
138974,2015-02-16,5145,241,lead,1210.0,24.063215108691164
138975,2015-02-16,5401,502,zinc,43500.0,147.31925543534658
138976,2015-02-16,5401,563,zinc,43500.0,133.80782179522313
138977,2015-02-16,5401,573,zinc,43500.0,131.78141118094055
138978,2015-02-16,5401,514,zinc,43500.0,144.51905532894725
138979,2015-02-16,5401,516,zinc,43500.0,144.05862763123358
138980,2015-02-16,5401,531,zinc,43500.0,140.66525595128465
138981,2015-02-16,5146,274,lead,1210.0,28.271486354702073
138982,2015-02-16,5146,413,lead,1210.0,70.56557226567716
138983,2015-02-16,5146,233,lead,1210.0,24.662466369904855
138984,2015-02-16,5146,290,lead,1210.0,31.663858037643255
138985,2015-02-16,5146,280,lead,1210.0,29.445735903237953
138986,2015-02-16,5146,261,lead,1210.0,26.216554451160047
138987,2015-02-16,5146,276,lead,1210.0,28.64854013612625
138988,2015-02-16,5146,242,lead,1210.0,24.688216300430646
138989,2015-02-16,5146,289,lead,1210.0,31.42887690512762
138990,2015-02-16,5146,417,lead,1210.0,71.97600593085602
138991,2015-02-16,5146,265,lead,1210.0,26.770818587247966
138992,2015-02-16,5146,258,lead,1210.0,25.85045659686944
138993,2015-02-16,5146,264,lead,1210.0,26.62538052642607
138994,2015-02-16,5146,278,lead,1210.0,29.04015025011271
138995,2015-02-16,5146,241,lead,1210.0,24.662466369904855
138996,2015-02-16,5146,410,lead,1210.0,69.51028844815893
138997,2015-02-16,5146,270,lead,1210.0,27.56341442386115
138998,2015-02-16,5146,266,lead,1210.0,26.920716191494645
138999,2015-02-16,5146,262,lead,1210.0,26.348176175412636
139000,2015-02-16,5146,259,lead,1210.0,25.967625737027106
139001,2015-02-16,5146,263,lead,1210.0,26.484475479870085
139002,2015-02-16,5146,285,lead,1210.0,30.517139028461393
139003,2015-02-16,5146,268,lead,1210.0,27.233593278458223
139004,2015-02-16,5146,288,lead,1210.0,31.19665188703829
139005,2015-02-16,5146,295,lead,1210.0,32.878012772784054
139006,2015-02-16,5146,275,lead,1210.0,28.458157016792878
139007,2015-02-16,5146,267,lead,1210.0,27.07499926727314
139008,2015-02-16,5146,419,lead,1210.0,72.68261149752578
139009,2015-02-16,5146,269,lead,1210.0,27.39642335605735
139010,2015-02-16,5146,260,lead,1210.0,26.08968110445627
139011,2015-02-16,5402,531,zinc,43500.0,140.1999501667397
139012,2015-02-16,5402,548,zinc,43500.0,136.47716939758195
139013,2015-02-16,5402,514,zinc,43500.0,144.06527337727712
139014,2015-02-16,5402,552,zinc,43500.0,135.62321931119897
139015,2015-02-16,5147,265,lead,1210.0,27.32348644869576
139016,2015-02-16,5147,409,lead,1210.0,69.3684253569821
139017,2015-02-16,5147,208,pyrene,21.3,26.312830737345127
139018,2015-02-16,5147,280,lead,1210.0,29.9485335214357
139019,2015-02-16,5147,260,lead,1210.0,26.65662240971316
139020,2015-02-16,5147,264,lead,1210.0,27.181036963881148
139021,2015-02-16,5147,205,pyrene,21.3,26.656622409713165
139022,2015-02-16,5147,274,lead,1210.0,28.79505270121959
139023,2015-02-16,5147,418,lead,1210.0,72.52876211507747
139024,2015-02-16,5147,287,lead,1210.0,31.445404387385924
139025,2015-02-16,5147,258,lead,1210.0,26.42258280009552
139026,2015-02-16,5147,263,lead,1210.0,27.043057525248948
139027,2015-02-16,5147,244,lead,1210.0,25.353809220743596
139028,2015-02-16,5147,273,lead,1210.0,28.61555425688352
139029,2015-02-16,5147,278,lead,1210.0,29.549937588863997
139030,2015-02-16,5147,413,lead,1210.0,70.77050143826887
139031,2015-02-16,5147,235,lead,1210.0,25.228221270013794
139032,2015-02-16,5147,297,lead,1210.0,33.82447608803479
139033,2015-02-16,5147,261,lead,1210.0,26.780782925713474
139034,2015-02-16,5147,419,lead,1210.0,72.88113316763358
139035,2015-02-16,5147,262,lead,1210.0,26.909616896137525
139036,2015-02-16,5147,242,lead,1210.0,25.28690660302491
139037,2015-02-16,5147,259,lead,1210.0,26.537200948090792
139038,2015-02-16,5147,291,lead,1210.0,32.36569548795451
139039,2015-02-16,5147,279,lead,1210.0,29.747530512093594
139040,2015-02-16,5403,552,zinc,43500.0,135.1443525468782
139041,2015-02-16,5403,573,zinc,43500.0,130.79318420998746
139042,2015-02-16,5403,513,zinc,43500.0,143.84480747611636
139043,2015-02-16,5403,515,zinc,43500.0,143.38078004733268
139044,2015-02-16,5403,505,zinc,43500.0,145.71878958589141
139045,2015-02-16,5403,527,zinc,43500.0,140.63551006274483
139046,2015-02-16,5148,210,pyrene,21.3,26.688345351821624
139047,2015-02-16,5148,262,lead,1210.0,27.47270548655435
139048,2015-02-16,5148,411,lead,1210.0,70.28060210906368
139049,2015-02-16,5148,255,lead,1210.0,26.688345351821624
139050,2015-02-16,5148,287,lead,1210.0,31.927693587980954
139051,2015-02-16,5148,283,lead,1210.0,31.06737700069293
139052,2015-02-16,5148,301,lead,1210.0,35.27928321684018
139053,2015-02-16,5148,302,lead,1210.0,35.53637698840213
139054,2015-02-16,5148,412,lead,1210.0,70.63012630537239
139055,2015-02-16,5148,409,lead,1210.0,69.58236983471696
139056,2015-02-16,5148,289,lead,1210.0,32.3754391402664
139057,2015-02-16,5148,257,lead,1210.0,26.888549146678688
139058,2015-02-16,5148,273,lead,1210.0,29.145347631848626
139059,2015-02-16,5148,405,lead,1210.0,68.18928687023454
139060,2015-02-16,5148,271,lead,1210.0,28.80438112624336
139061,2015-02-16,5148,274,lead,1210.0,29.32156456949743
139062,2015-02-16,5148,281,lead,1210.0,30.655793176065647
139063,2015-02-16,5148,290,lead,1210.0,32.60349945703114
139064,2015-02-16,5148,206,pyrene,21.3,27.10810679180804
139065,2015-02-16,5148,260,lead,1210.0,27.224998590657666
139066,2015-02-16,5148,414,lead,1210.0,71.3299707889445
139067,2015-02-16,5148,264,lead,1210.0,27.73855843250735
139068,2015-02-16,5404,573,zinc,43500.0,130.30040935394592
139069,2015-02-16,5404,548,zinc,43500.0,135.52602275354374
139070,2015-02-16,5404,512,zinc,43500.0,143.62722769110167
139071,2015-02-16,5404,532,zinc,43500.0,139.04801300436105
139072,2015-02-16,5404,514,zinc,43500.0,143.1609466633125
139073,2015-02-16,5404,516,zinc,43500.0,142.69647518549218
139074,2015-02-16,5149,285,lead,1210.0,31.984471476010413
139075,2015-02-16,5149,288,lead,1210.0,32.63302336423337
139076,2015-02-16,5149,260,lead,1210.0,27.794721621813395
139077,2015-02-16,5149,237,lead,1210.0,26.417838465790542
139078,2015-02-16,5149,242,lead,1210.0,26.48452016268172
139079,2015-02-16,5149,299,lead,1210.0,35.217974007158524
139080,2015-02-16,5149,213,pyrene,21.3,27.012048252240366
139081,2015-02-16,5149,411,lead,1210.0,70.49673966878841
139082,2015-02-16,5149,292,lead,1210.0,33.537175122272465
139083,2015-02-16,5149,410,,,
139084,2015-02-16,5149,405,lead,1210.0,68.41249512818233
139085,2015-02-16,5149,265,lead,1210.0,28.434630165992186
139086,2015-02-16,5149,261,lead,1210.0,27.913768336966687
139087,2015-02-16,5149,257,lead,1210.0,27.465324705767657
139088,2015-02-16,5149,306,lead,1210.0,37.00941832269426
139089,2015-02-16,5149,268,lead,1210.0,28.87046361140055
139090,2015-02-16,5149,412,lead,1210.0,70.8451214580589
139091,2015-02-16,5149,304,lead,1210.0,36.48721826018581
139092,2015-02-16,5149,410,lead,1210.0,70.14863864527074
139093,2015-02-16,5149,406,lead,1210.0,68.75912757318545
139094,2015-02-16,5149,256,lead,1210.0,27.36495901227264
139095,2015-02-16,5149,211,pyrene,21.3,27.178694757275018
139096,2015-02-16,5149,269,lead,1210.0,29.02401147685401
139097,2015-02-16,5149,300,lead,1210.0,35.4675002808869
139098,2015-02-16,5149,409,,,
139099,2015-02-16,5149,407,lead,1210.0,69.10606264582128
139100,2015-02-16,5149,282,lead,1210.0,31.363010838259676
139101,2015-02-16,5149,303,lead,1210.0,36.22913770389966
139102,2015-02-16,5149,272,lead,1210.0,29.508561501181664
139103,2015-02-16,5149,408,,,
139104,2015-02-16,5405,533,zinc,43500.0,138.3605076730705
139105,2015-02-16,5405,552,zinc,43500.0,134.18955010328196
139106,2015-02-16,5405,546,zinc,43500.0,135.4863428054617
139107,2015-02-16,5405,528,zinc,43500.0,139.48854418614238
139108,2015-02-16,5405,513,zinc,43500.0,142.94401534039264
139109,2015-02-16,5405,488,zinc,43500.0,148.9242439416555
139110,2015-02-16,5150,301,lead,1210.0,36.16380032375318
139111,2015-02-16,5150,414,,,
139112,2015-02-16,5150,280,lead,1210.0,31.477457959754705
139113,2015-02-16,5150,405,lead,1210.0,68.6402289269808
139114,2015-02-16,5150,294,lead,1210.0,34.47219509154171
139115,2015-02-16,5150,265,lead,1210.0,28.992883433020335
139116,2015-02-16,5150,410,,,
139117,2015-02-16,5150,266,lead,1210.0,29.131228615876623
139118,2015-02-16,5150,290,lead,1210.0,33.55980197644555
139119,2015-02-16,5150,215,pyrene,21.3,27.455909782202045
139120,2015-02-16,5150,300,lead,1210.0,35.915237636513304
139121,2015-02-16,5150,407,lead,1210.0,69.33136773571297
139122,2015-02-16,5150,209,pyrene,21.3,27.9448232154474
139123,2015-02-16,5150,292,lead,1210.0,34.01076288288826
139124,2015-02-16,5150,264,lead,1210.0,28.858763739247976
139125,2015-02-16,5150,288,lead,1210.0,33.11974014324057
139126,2015-02-16,5150,258,lead,1210.0,28.14603064149935
139127,2015-02-16,5150,295,lead,1210.0,34.706707777353685
139128,2015-02-16,5150,283,lead,1210.0,32.07018638127477
139129,2015-02-16,5150,306,lead,1210.0,37.43839338876883
139130,2015-02-16,5150,261,lead,1210.0,28.482345138733212
139131,2015-02-16,5150,410,lead,1210.0,70.37037997993103
139132,2015-02-16,5150,293,lead,1210.0,34.24019631040774
139133,2015-02-16,5150,414,lead,1210.0,71.75984333439762
139134,2015-02-16,5150,263,lead,1210.0,28.728928716633078
139135,2015-02-16,5150,297,lead,1210.0,35.183073230441956
139136,2015-02-16,5150,214,pyrene,21.3,27.525188002109296
139137,2015-02-16,5406,514,zinc,43500.0,142.2610047549914
139138,2015-02-16,5406,548,zinc,43500.0,134.5788662958847
139139,2015-02-16,5406,573,zinc,43500.0,129.3175879102798
139140,2015-02-16,5406,547,zinc,43500.0,134.79651093825
139141,2015-02-16,5406,527,zinc,43500.0,139.25726542736382
139142,2015-02-16,5406,488,zinc,43500.0,148.49215405157952
139143,2015-02-16,5406,517,zinc,43500.0,141.56089734972355
139144,2015-02-16,5406,512,zinc,43500.0,142.72999868645593
139145,2015-02-16,5406,545,zinc,43500.0,135.23338642891002
139146,2015-02-16,5151,277,lead,1210.0,31.43975209777463
139147,2015-02-16,5151,292,lead,1210.0,34.48829994584346
139148,2015-02-16,5151,207,pyrene,21.3,28.72263401350635
139149,2015-02-16,5151,266,lead,1210.0,29.688495886949536
139150,2015-02-16,5151,269,lead,1210.0,30.120052795632212
139151,2015-02-16,5151,259,lead,1210.0,28.82801665880468
139152,2015-02-16,5151,276,lead,1210.0,31.26204839211453
139153,2015-02-16,5151,267,lead,1210.0,29.828313762632533
139154,2015-02-16,5151,243,lead,1210.0,27.71041928082232
139155,2015-02-16,5151,271,lead,1210.0,30.427540026824563
139156,2015-02-16,5151,414,,,
139157,2015-02-16,5151,272,lead,1210.0,30.58704174050555
139158,2015-02-16,5151,415,lead,1210.0,72.32825876397808
139159,2015-02-16,5151,258,lead,1210.0,28.72263401350635
139160,2015-02-16,5151,302,lead,1210.0,36.86044658359324
139161,2015-02-16,5151,290,lead,1210.0,34.0437633413068
139162,2015-02-16,5151,296,lead,1210.0,35.408442340618144
139163,2015-02-16,5151,274,lead,1210.0,30.917264291435075
139164,2015-02-16,5151,300,lead,1210.0,36.367375141093675
139165,2015-02-16,5151,414,lead,1210.0,71.98132834810727
139166,2015-02-16,5151,403,lead,1210.0,68.18507799898167
139167,2015-02-16,5151,298,lead,1210.0,35.88325137633404
139168,2015-02-16,5151,295,lead,1210.0,35.17464902405501
139169,2015-02-16,5151,263,lead,1210.0,29.29393707913428
139170,2015-02-16,5151,299,lead,1210.0,36.12417215708019
139171,2015-02-16,5151,402,lead,1210.0,67.8419013946835
139172,2015-02-16,5151,279,lead,1210.0,31.8054860319167
139173,2015-02-16,5407,499,zinc,43500.0,145.3829848044594
139174,2015-02-16,5407,513,zinc,43500.0,142.04765949617564
139175,2015-02-16,5407,522,zinc,43500.0,139.9494279922503
139176,2015-02-16,5407,534,zinc,43500.0,137.2110056628959
139177,2015-02-16,5407,521,zinc,43500.0,140.18072515444214
139178,2015-02-16,5407,531,zinc,43500.0,137.88907571588396
139179,2015-02-16,5407,573,zinc,43500.0,128.82756213653565
139180,2015-02-16,5407,530,zinc,43500.0,138.11608008232673
139181,2015-02-16,5407,551,zinc,43500.0,133.4549406085738
139182,2015-02-16,5407,517,zinc,43500.0,141.11054339471184
139183,2015-02-16,5407,523,zinc,43500.0,139.7185984040418
139184,2015-02-16,5407,519,zinc,43500.0,140.64471294990045
139185,2015-02-16,5407,524,zinc,43500.0,139.48823871581135
139186,2015-02-16,5407,520,zinc,43500.0,140.41248757524576
139187,2015-02-16,5152,302,lead,1210.0,37.31068554083848
139188,2015-02-16,5152,403,lead,1210.0,68.42425607316441
139189,2015-02-16,5152,263,lead,1210.0,29.860326946758995
139190,2015-02-16,5152,402,lead,1210.0,68.08236018159161
139191,2015-02-16,5152,268,lead,1210.0,30.525849216997297
139192,2015-02-16,5152,264,lead,1210.0,29.985208855521797
139193,2015-02-16,5152,270,lead,1210.0,30.82007399791448
139194,2015-02-16,5152,297,lead,1210.0,36.11032764665213
139195,2015-02-16,5152,206,pyrene,21.3,29.403483669452076
139196,2015-02-16,5152,287,lead,1210.0,33.894600188334756
139197,2015-02-16,5152,308,lead,1210.0,38.82204884133766
139198,2015-02-16,5152,284,lead,1210.0,33.283775345892955
139199,2015-02-16,5152,267,lead,1210.0,30.384630283060787
139200,2015-02-16,5152,216,pyrene,21.3,28.576577586333116
139201,2015-02-16,5152,262,lead,1210.0,29.73966245680461
139202,2015-02-16,5152,279,lead,1210.0,32.327383204449234
139203,2015-02-16,5152,300,lead,1210.0,36.8237507143439
139204,2015-02-16,5152,304,lead,1210.0,37.806268619484825
139205,2015-02-16,5152,281,lead,1210.0,32.70036156198378
139206,2015-02-16,5152,266,lead,1210.0,30.24741420834497
139207,2015-02-16,5152,273,lead,1210.0,31.29003606672035
139208,2015-02-16,5152,260,lead,1210.0,29.511190863557953
139209,2015-02-16,5408,527,zinc,43500.0,138.34383327694192
139210,2015-02-16,5408,526,zinc,43500.0,138.57346715231057
139211,2015-02-16,5408,485,zinc,43500.0,148.372297382266
139212,2015-02-16,5408,546,zinc,43500.0,134.07445676109745
139213,2015-02-16,5408,501,zinc,43500.0,144.4630149865887
139214,2015-02-16,5408,547,zinc,43500.0,133.8548567010622
139215,2015-02-16,5408,551,zinc,43500.0,132.981764841177
139216,2015-02-16,5408,528,zinc,43500.0,138.11467777128726
139217,2015-02-16,5408,525,zinc,43500.0,138.8035770184995
139218,2015-02-16,5408,489,zinc,43500.0,147.38535663058997
139219,2015-02-16,5408,548,zinc,43500.0,133.6357848671378
139220,2015-02-16,5408,573,zinc,43500.0,128.33847376963
139221,2015-02-16,5408,533,zinc,43500.0,136.97615980876756
139222,2015-02-16,5408,530,zinc,43500.0,137.6578114388742
139223,2015-02-16,5153,265,lead,1210.0,30.677196863778146
139224,2015-02-16,5153,264,lead,1210.0,30.550555800596058
139225,2015-02-16,5153,308,lead,1210.0,39.25865457175186
139226,2015-02-16,5153,263,lead,1210.0,30.4280211732314
139227,2015-02-16,5153,270,lead,1210.0,31.370201592830714
139228,2015-02-16,5153,281,lead,1210.0,33.218971437709456
139229,2015-02-16,5153,306,lead,1210.0,38.75264922232448
139230,2015-02-16,5153,274,lead,1210.0,31.99318885510262
139231,2015-02-16,5153,259,lead,1210.0,29.979928806700862
139232,2015-02-16,5153,403,lead,1210.0,68.66785033936101
139233,2015-02-16,5153,277,lead,1210.0,32.498163642557714
139234,2015-02-16,5153,217,pyrene,21.3,29.11391427909541
139235,2015-02-16,5153,298,lead,1210.0,36.81235253709999
139236,2015-02-16,5153,300,lead,1210.0,37.28420872895859
139237,2015-02-16,5409,524,zinc,43500.0,138.581195119394
139238,2015-02-16,5409,548,zinc,43500.0,133.16579935890843
139239,2015-02-16,5409,549,zinc,43500.0,132.94653905891323
139240,2015-02-16,5409,531,zinc,43500.0,136.97222844556592
139241,2015-02-16,5409,522,zinc,43500.0,139.04516803576294
139242,2015-02-16,5409,551,zinc,43500.0,132.5096193658131
139243,2015-02-16,5409,529,zinc,43500.0,137.42953414038504
139244,2015-02-16,5409,534,zinc,43500.0,136.28992906172104
139245,2015-02-16,5409,503,zinc,43500.0,143.54320530890513
